590.616	1028
591.499	1028
596.405	1028
597.44	1028
600.57	1028
601.603	1028
605.426	3076
605.685	2564
608.361	2052
610.737	2564
611.022	4
611.358	516
611.795	2052
612.91	1540
614.585	3076
615.141	2564
619.412	2564
621.14	1028
623.94	1028
624.048	2564
624.971	1028
677.372	1028
680.138	1028
681.29	1028
1.51823	2053
1.71887	2565
1.76086	1541
2.04697	3077
2.36985	1029
3.47167	2053
4.90237	1029
5.45453	2053
5.4701	5
5.5	517
5.95903	1029
7.11446	1541
7.21626	2565
7.47706	2053
9.81309	2053
9.93308	1029
11.2787	2565
11.8475	1541
12.5189	2053
14.1289	1029
14.2474	3077
15.129	2565
16.7217	1541
18.2809	1029
18.8443	2565
20.1759	1029
21.2707	1029
21.9664	3077
22.018	1541
22.4902	2565
26.1214	2565
29.8551	2565
33.6998	2565
37.7489	2565
40.0287	1029
42.0283	2565
42.8336	1029
43.9049	1029
46.6433	2565
78.4273	1029
81.3796	1029
82.4265	1029
106.448	3077
106.637	2565
107.748	2053
108.504	1029
108.563	5
108.83	517
110.076	2053
111.203	1029
111.394	2565
112.415	1029
113.212	2053
113.948	1541
115.203	3077
115.5	2053
115.765	2565
117.791	1029
117.992	2053
119.929	2565
120.588	1029
121.676	1029
123.129	3077
123.672	1541
124.218	2565
128.799	2565
135.785	2565
174.509	1029
175.698	1029
200.698	3077
201.439	2565
202.606	1029
203.275	5
203.539	517
203.93	2053
205.19	1029
206.422	1029
206.576	2565
207.341	2053
209.519	1541
210.476	3077
211.374	2565
212.156	1029
214.739	1029
215.827	1029
216.1	2565
221.263	2565
239.19	2053
264.132	1029
266.531	1029
267.67	1029
269.917	1029
270.924	1029
274.858	1029
275.91	1029
283.409	3077
284.699	2565
286.967	5
287.281	517
290.185	2565
290.821	1541
293.11	2053
294.085	3077
294.689	1029
295.109	2565
298.048	1029
299.181	1029
300.052	2565
306.606	2565
352.949	1029
355.281	1029
356.291	1029
360.554	1029
361.6	1029
364.289	3077
364.721	1029
365.801	1029
366.635	2565
368.052	2053
368.556	5
368.799	517
371.106	2053
371.424	1541
372.312	2565
374.96	3077
377.279	2565
382.539	2565
383.115	1029
385.628	1029
386.675	1029
434.946	1029
437.744	1029
438.838	1029
444.941	3077
446.169	2565
449.118	2053
449.575	5
449.946	517
450.317	1029
451.553	1541
452.083	2565
452.674	2053
452.921	1029
454.117	1029
455.453	3077
456.972	2565
462.34	2565
505.779	1029
508.395	1029
509.339	1029
524.492	3077
526.609	2565
529.256	2053
529.522	5
529.786	1029
530.044	517
531.051	1541
532.3	2565
532.653	1029
533.911	1029
535.568	3077
537.239	2565
542.735	2565
543.512	1029
545.682	1029
546.726	1029
594.489	1029
597.307	1029
598.424	1029
605.18	3077
606.551	2565
608.421	2053
610.118	5
610.63	517
611.073	1029
611.301	1541
611.399	2053
612.48	2565
613.814	1029
615.089	1029
616.281	3077
617.504	2565
622.961	2565
666.713	1029
668.988	1029
670.399	1029
1.68026	2054
1.84438	1542
1.86464	2566
2.09506	3078
2.54864	1030
3.7141	2054
5.25355	1030
5.46025	6
5.55865	518
5.67242	2054
6.28522	1030
7.35483	2566
7.43923	1542
7.66567	2054
9.96232	2054
10.5041	1030
11.7007	2566
12.5413	1542
12.5866	2054
15.1895	1030
15.7044	2566
17.8224	1542
18.5441	3078
19.5827	2566
19.8422	1030
23.2614	1030
23.4173	1542
23.4371	2566
24.3066	1030
27.1362	2566
30.8795	2566
34.7245	2566
37.2295	1542
38.8371	2566
43.183	2566
48.023	2566
49.8595	1030
52.8343	1030
53.9	1030
92.1739	1030
94.8037	1030
95.8818	1030
105.109	3078
107.274	2054
107.628	2566
108.682	6
108.805	518
109.633	2054
112.093	1030
112.663	2054
112.681	2566
115	2054
115.13	1030
116.294	1030
116.734	3078
117.275	2566
117.343	2054
120.542	2054
121.954	2566
123.292	1542
126.818	2566
132.407	1030
134.836	1030
135.884	1030
182.687	1030
185.348	1030
186.382	1030
200.395	3078
201.652	2566
203.139	2054
203.372	6
203.638	518
205.676	1030
206.341	2054
206.959	2566
208.625	1030
209.836	1030
211.783	2566
212.547	3078
214.046	1542
216.812	2566
222.651	2566
226.023	1030
228.412	1030
229.422	1030
236.148	2054
272.869	2566
276.318	1030
279.037	1030
280.148	1030
283.192	3078
287.04	6
287.452	518
289.409	2054
290.73	1030
291.477	2566
293.367	1030
294.504	1030
296.615	2566
297.162	1542
297.176	3078
302.135	2566
348.167	1030
350.774	1030
351.959	1030
353.028	1030
354.911	1030
355.976	1030
364.18	3078
366.955	2054
367.975	2566
368.659	6
368.969	518
369.87	2054
373.435	2566
374.617	1030
377.72	1542
377.964	1030
378.812	2566
379.076	1030
379.227	3078
385.959	2566
429.958	1030
432.569	1030
433.718	1030
444.827	3078
447.806	2054
449.619	6
450.042	518
450.392	2566
450.876	2054
451.737	1030
454.762	1030
455.809	2566
455.996	1030
457.765	1542
459.806	3078
460.981	2566
508.212	1030
510.795	1030
512.003	1030
524.56	3078
527.573	2054
527.648	2566
529.801	6
530.315	518
530.934	2054
531.351	1030
533.252	2566
534.466	1030
535.652	1030
536.941	1542
538.7	2566
541.401	3078
544.768	2566
588.302	1030
590.965	1030
591.84	1030
605.027	3078
608.039	2054
610.37	6
610.822	518
611.111	2566
611.204	2054
611.902	1030
614.941	1030
616.109	1030
616.516	2566
616.671	1542
621.054	3078
621.947	2566
668.649	1030
671.266	1030
672.309	1030
677.683	1030
678.713	1030
1.60433	2055
1.66808	2567
1.75587	1543
2.05264	3079
2.44815	1031
3.53167	2055
5.07946	1031
5.51724	2055
5.52702	519
5.543	7
6.15151	1031
6.86421	2567
7.42624	1543
7.54051	2055
9.87626	2055
10.1855	1031
10.7822	2567
10.8015	3079
12.575	2055
12.592	1543
14.4663	1031
14.651	2567
17.7581	3079
18.0991	1543
18.3196	2567
18.725	1031
20.4434	1031
21.7707	1031
21.8347	2567
23.8571	1543
25.0397	3079
25.3899	2567
28.981	2567
32.676	2567
36.4613	2567
40.132	2567
42.8975	1031
43.881	2567
45.8966	1031
46.9869	1031
47.9123	2567
52.4589	2567
86.4944	1031
87.7201	1031
89.3735	1031
90.6469	1031
106.704	3079
107.13	2567
107.789	2055
108.728	7
108.936	519
109.974	1031
110.148	2055
111.907	2567
112.799	1031
113.349	2055
113.934	3079
114.018	1031
115.807	2055
116.164	2567
117.723	1543
120.216	1031
120.293	2567
120.558	3079
122.378	1031
123.4	1031
124.489	2567
128.922	2567
134.153	2567
169.158	1031
171.808	1031
172.899	1031
177.339	1031
178.391	1031
200.577	3079
201.24	2567
203.286	7
203.484	519
203.637	2055
204.768	1031
206.326	2567
206.696	2055
208.017	1031
208.268	3079
209.161	1031
210.774	2567
210.774	1543
215.169	2567
215.417	3079
216.691	1031
219.775	2567
219.781	1031
220.848	1031
225.422	2567
271.336	1031
274.088	1031
275.237	1031
283.487	3079
284.8	2567
286.95	2055
287.272	7
287.574	519
289.128	1031
290.032	2055
290.083	2567
291.446	3079
291.853	1031
293.023	1031
293.773	1543
294.837	2567
298.934	3079
299.687	2567
305.196	2567
336.217	1031
337.518	1031
339.141	1031
340.272	1031
364.681	3079
365.603	2567
367.33	1031
368.518	2055
368.743	7
369.077	519
370.181	1031
370.922	2567
371.373	1031
371.853	2055
372.839	3079
375.556	1543
375.674	2567
378.203	1031
380.248	2567
380.666	3079
381.061	1031
382.103	1031
385.45	2567
431.086	1031
433.93	1031
434.919	1031
440.239	1031
441.276	1031
445.013	3079
446.048	2567
449.048	2055
449.768	7
450.01	519
451.675	2567
452.649	2055
453.406	3079
454.47	1031
455.578	1543
456.521	2567
457.223	1031
458.398	1031
461.166	2567
461.507	3079
467.521	2567
510.619	1031
513.282	1031
514.68	1031
524.5	3079
526.124	2567
528.903	2055
529.9	7
530.065	519
530.823	1031
531.61	2567
532.727	2055
532.834	3079
533.616	1031
534.797	1031
534.926	1543
536.447	2567
540.51	3079
541.545	2567
548.664	2567
583.853	1031
586.146	1031
587.2	1031
605.393	3079
607	2567
609.37	2055
610.184	1031
610.466	7
610.648	519
612.32	2567
613.301	1031
613.401	2055
613.828	3079
614.484	1031
615.206	1543
617.096	2567
622.149	2567
622.582	3079
624.089	1031
626.561	1031
627.633	1031
627.833	2567
677.364	1031
680.117	1031
681.369	1031
685.934	1031
686.955	1031
1.58318	2056
1.68806	2568
1.78657	1544
2.07555	3080
2.37891	1032
3.56731	2056
4.92242	1032
5.57072	2056
5.80656	8
5.83537	520
5.95062	1032
6.55308	2568
7.22234	1544
7.59583	2056
9.96422	2056
9.99034	1032
10.2336	2568
10.572	3080
12.0089	1544
12.6994	2056
13.843	2568
14.1906	1032
16.888	1544
17.2478	2568
17.3315	3080
18.4382	1032
20.3181	1032
20.5157	2568
21.4309	1032
22.0407	1544
23.7598	2568
24.0937	3080
27.0048	2568
27.1814	1544
30.3396	2568
32.4641	1544
33.7641	2568
37.2665	2568
40.7901	2568
40.8159	1032
42.3419	1032
43.7313	1032
44.3507	2568
48.0982	2568
52.2763	2568
53.8016	2056
84.0159	1032
86.6998	1032
87.9002	1032
106.369	3080
106.458	2568
109.106	520
109.322	8
109.467	1032
109.989	2056
110.886	2568
112.206	1032
112.925	2056
113.416	3080
113.509	1032
114.719	2568
118.412	2568
118.842	1544
119.338	1032
119.89	3080
122.011	1032
122.032	2568
123.071	1032
125.834	2568
129.982	2568
135.538	2568
171.196	1032
173.033	1032
174.065	1032
200.617	3080
200.795	2568
202.193	1032
203.303	2056
203.882	520
203.882	8
204.727	1032
205.392	2568
205.914	1032
206.043	2056
207.978	3080
208.642	1544
209.436	2568
211.304	1032
213.264	2568
214.033	1032
214.889	3080
215.138	1032
217.176	2568
221.46	2568
227.259	2568
262.51	1032
265.246	1032
266.388	1032
283.508	3080
283.82	2568
287.157	2056
287.854	1032
288.074	520
288.295	8
288.83	2568
290.511	2056
290.778	1032
291.216	3080
291.51	1544
291.899	1032
293.087	2568
297.098	2568
298.482	3080
300.016	1032
301.369	2568
302.499	1032
303.577	1032
306.239	2568
350.382	1032
353.143	1032
354.217	1032
364.551	3080
364.865	2568
368.874	2056
369.836	520
369.855	2568
369.87	1032
369.999	8
372.182	1544
372.479	3080
372.663	1032
373.82	1032
374.128	2568
378.245	2568
379.358	3080
382.444	2568
388.063	2568
420.846	1032
423.347	1032
424.676	1032
426.383	1032
427.603	1032
444.747	3080
445.365	2568
446.513	2568
448.489	2056
450.695	520
450.928	2568
451.022	8
451.621	1032
451.696	2056
452.195	1544
452.714	3080
455.128	2568
455.23	1032
456.455	1032
459.199	2568
460.112	3080
463.524	2568
469.835	2568
502.938	1032
505.484	1032
506.644	1032
511.771	1032
512.819	1032
524.758	3080
525.189	2568
529.263	2056
530.365	2568
530.917	520
531.196	8
531.716	1544
532.64	1032
532.731	3080
534.687	2568
535.771	1032
536.986	1032
538.755	2568
540.166	3080
543.169	2568
581.965	1032
584.748	1032
585.628	1032
605.125	3080
605.296	2568
608.698	2056
609.799	1032
610.433	2568
611.483	520
611.759	8
611.764	1544
611.858	2056
612.827	1032
613.176	3080
613.969	1032
614.688	2568
618.756	2568
620.896	3080
622.668	1032
623.154	2568
625.393	1032
626.448	1032
628.664	2568
675.919	1032
678.82	1032
679.761	1032
1.67006	2057
1.82312	2569
1.85198	1545
2.11434	3081
2.42498	1033
3.66084	2057
4.97667	1033
5.49101	9
5.54205	521
5.67968	2057
6.0296	1033
6.96448	2569
7.01972	1545
7.68332	2057
10.0616	2057
10.0758	1033
10.8393	2569
10.9877	3081
11.6139	1545
12.6532	2057
14.226	1033
14.6304	2569
16.3692	1545
18.2194	3081
18.2405	2569
18.4218	1033
20.0249	1033
21.3833	1545
21.7492	2569
21.8525	1033
22.884	1033
25.211	2569
25.7774	3081
26.8171	1545
28.7694	2569
32.4722	2569
36.3668	2569
40.4212	2569
42.6007	1033
44.7318	2569
45.1927	1033
46.2353	1033
48.9606	2569
54.3201	2569
85.7987	1033
88.5734	1033
89.707	1033
106.476	3081
107.48	2569
107.919	2057
108.562	9
108.765	521
110.073	1033
110.318	2057
112.179	2569
112.906	1033
113.668	2057
113.914	3081
114.155	1033
114.843	1545
116.452	2569
116.613	2057
118.454	2569
119.891	1033
120.723	3081
122.891	2569
122.966	1033
123.074	1545
124.011	1033
127.465	2569
132.998	2569
169.547	1033
172.431	1033
173.4	1033
200.718	3081
201.551	2569
202.416	1033
203.304	9
203.527	521
204.013	2057
205.132	1033
206.375	2569
206.443	1033
206.946	2057
208.69	3081
209.349	1545
210.821	2569
211.795	1033
214.572	1033
215.24	2569
215.669	1033
216.027	3081
219.821	2569
226.232	2569
248.899	2569
264.831	1033
267.321	1033
268.412	1033
283.666	3081
287.18	9
287.398	521
287.425	2057
288.135	1033
289.863	2569
290.444	2057
290.545	1545
291.084	1033
292.024	3081
292.267	1033
294.356	2569
298.993	2569
300.403	3081
300.522	1033
302.376	1033
303.419	1033
304.069	2569
352.271	1033
355.296	1033
356.24	1033
364.605	3081
366.976	2569
368.888	521
368.972	9
368.993	2057
369.906	1033
370.98	1545
372.022	2569
372.186	2057
372.629	1033
373.07	3081
373.813	1033
376.616	2569
381.056	3081
381.514	2569
387.688	2569
422.531	1033
425.017	1033
426.276	1033
445.096	3081
447.589	2569
449.153	1033
449.948	9
449.968	2057
450.014	521
451.211	1545
452.079	1033
452.615	2569
453.205	1033
453.38	2057
453.639	3081
457.172	2569
460.386	1033
462.058	2569
462.469	3081
463.143	1033
464.204	1033
468.674	2569
513.97	1033
516.866	1033
518.605	1033
524.874	3081
529.558	2569
529.736	2057
529.9	9
529.933	1033
530.124	521
530.902	1545
532.504	1033
533.207	2057
533.404	3081
533.757	1033
534.239	2569
538.741	2569
542.314	3081
543.873	2569
586.389	1033
588.879	1033
589.937	1033
605.303	3081
607.687	2569
610.087	2057
610.279	1033
610.531	9
610.634	521
610.942	1545
612.754	2569
613.207	1033
613.614	2057
613.966	3081
614.492	1033
617.311	2569
622.213	2569
623.298	3081
623.937	1033
626.347	1033
627.411	1033
627.869	2569
677.307	1033
680.009	1033
